Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,avg_commute_min,occupied_units,no_veh,percent_no_veh,workers_over16,public_transport,ratio_pub_trans
06037123303,14000US06037123303,Census Tract 1233.03,"Census Tract 1233.03, Los Angeles County, California",06,037,123303,31,934,75,0.08,1335,52,0.04
06037123304,14000US06037123304,Census Tract 1233.04,"Census Tract 1233.04, Los Angeles County, California",06,037,123304,30,1668,259,0.16,1752,170,0.10
06037123410,14000US06037123410,Census Tract 1234.10,"Census Tract 1234.10, Los Angeles County, California",06,037,123410,30,1250,104,0.08,1994,143,0.07
06037123420,14000US06037123420,Census Tract 1234.20,"Census Tract 1234.20, Los Angeles County, California",06,037,123420,30,1399,163,0.12,2074,75,0.04
06037123510,14000US06037123510,Census Tract 1235.10,"Census Tract 1235.10, Los Angeles County, California",06,037,123510,34,1619,224,0.14,2383,179,0.08
06037123520,14000US06037123520,Census Tract 1235.20,"Census Tract 1235.20, Los Angeles County, California",06,037,123520,32,874,39,0.04,1277,136,0.11
06037123601,14000US06037123601,Census Tract 1236.01,"Census Tract 1236.01, Los Angeles County, California",06,037,123601,31,1885,279,0.15,2405,203,0.08
06037123602,14000US06037123602,Census Tract 1236.02,"Census Tract 1236.02, Los Angeles County, California",06,037,123602,35,1364,141,0.1,2008,157,0.08
06037123700,14000US06037123700,Census Tract 1237,"Census Tract 1237, Los Angeles County, California",06,037,123700,31,1423,178,0.13,2055,78,0.04
06037123800,14000US06037123800,Census Tract 1238,"Census Tract 1238, Los Angeles County, California",06,037,123800,34,2364,150,0.06,3067,155,0.05
06037123901,14000US06037123901,Census Tract 1239.01,"Census Tract 1239.01, Los Angeles County, California",06,037,123901,33,1482,84,0.06,2062,245,0.12
06037123902,14000US06037123902,Census Tract 1239.02,"Census Tract 1239.02, Los Angeles County, California",06,037,123902,33,1083,50,0.05,1321,92,0.07
06037124000,14000US06037124000,Census Tract 1240,"Census Tract 1240, Los Angeles County, California",06,037,124000,28,2120,92,0.04,2531,167,0.07
06037124102,14000US06037124102,Census Tract 1241.02,"Census Tract 1241.02, Los Angeles County, California",06,037,124102,30,1409,53,0.04,2033,157,0.08
06037124103,14000US06037124103,Census Tract 1241.03,"Census Tract 1241.03, Los Angeles County, California",06,037,124103,24,598,77,0.13,833,43,0.05
06037124104,14000US06037124104,Census Tract 1241.04,"Census Tract 1241.04, Los Angeles County, California",06,037,124104,32,995,110,0.11,1315,103,0.08
06037124105,14000US06037124105,Census Tract 1241.05,"Census Tract 1241.05, Los Angeles County, California",06,037,124105,31,933,84,0.09,1193,137,0.11
06037124201,14000US06037124201,Census Tract 1242.01,"Census Tract 1242.01, Los Angeles County, California",06,037,124201,33,1177,102,0.09,1692,58,0.03
06037124203,14000US06037124203,Census Tract 1242.03,"Census Tract 1242.03, Los Angeles County, California",06,037,124203,31,842,70,0.08,1371,148,0.11
06037124204,14000US06037124204,Census Tract 1242.04,"Census Tract 1242.04, Los Angeles County, California",06,037,124204,30,923,84,0.09,1207,183,0.15
06037124300,14000US06037124300,Census Tract 1243,"Census Tract 1243, Los Angeles County, California",06,037,124300,34,1188,121,0.1,1466,204,0.14
06037124400,14000US06037124400,Census Tract 1244,"Census Tract 1244, Los Angeles County, California",06,037,124400,31,1745,111,0.06,2400,151,0.06
06037124500,14000US06037124500,Census Tract 1245,"Census Tract 1245, Los Angeles County, California",06,037,124500,32,1194,37,0.03,1702,112,0.07
06037124600,14000US06037124600,Census Tract 1246,"Census Tract 1246, Los Angeles County, California",06,037,124600,28,1370,68,0.05,1796,65,0.04
06037124700,14000US06037124700,Census Tract 1247,"Census Tract 1247, Los Angeles County, California",06,037,124700,33,2383,135,0.06,3457,182,0.05
06037124902,14000US06037124902,Census Tract 1249.02,"Census Tract 1249.02, Los Angeles County, California",06,037,124902,33,1511,329,0.22,1324,133,0.10
06037124903,14000US06037124903,Census Tract 1249.03,"Census Tract 1249.03, Los Angeles County, California",06,037,124903,27,1580,153,0.1,2051,117,0.06
06037125100,14000US06037125100,Census Tract 1251,"Census Tract 1251, Los Angeles County, California",06,037,125100,27,2841,164,0.06,3049,15,0.00
06037125200,14000US06037125200,Census Tract 1252,"Census Tract 1252, Los Angeles County, California",06,037,125200,33,1585,25,0.02,1913,127,0.07
06037125310,14000US06037125310,Census Tract 1253.10,"Census Tract 1253.10, Los Angeles County, California",06,037,125310,28,2022,125,0.06,2636,118,0.04
06037125320,14000US06037125320,Census Tract 1253.20,"Census Tract 1253.20, Los Angeles County, California",06,037,125320,29,2822,410,0.15,3157,307,0.10
06037125401,14000US06037125401,Census Tract 1254.01,"Census Tract 1254.01, Los Angeles County, California",06,037,125401,37,2516,194,0.08,3084,284,0.09
06037125402,14000US06037125402,Census Tract 1254.02,"Census Tract 1254.02, Los Angeles County, California",06,037,125402,27,2021,115,0.06,3011,148,0.05
06037125501,14000US06037125501,Census Tract 1255.01,"Census Tract 1255.01, Los Angeles County, California",06,037,125501,33,1606,102,0.06,2111,125,0.06
06037125502,14000US06037125502,Census Tract 1255.02,"Census Tract 1255.02, Los Angeles County, California",06,037,125502,30,1789,113,0.06,2164,92,0.04
06037125600,14000US06037125600,Census Tract 1256,"Census Tract 1256, Los Angeles County, California",06,037,125600,34,1188,58,0.05,1371,41,0.03
06037127102,14000US06037127102,Census Tract 1271.02,"Census Tract 1271.02, Los Angeles County, California",06,037,127102,31,1649,135,0.08,3041,282,0.09
06037127103,14000US06037127103,Census Tract 1271.03,"Census Tract 1271.03, Los Angeles County, California",06,037,127103,30,1082,180,0.17,1416,140,0.10
06037127104,14000US06037127104,Census Tract 1271.04,"Census Tract 1271.04, Los Angeles County, California",06,037,127104,35,1283,149,0.12,1764,118,0.07
06037127210,14000US06037127210,Census Tract 1272.10,"Census Tract 1272.10, Los Angeles County, California",06,037,127210,32,1833,236,0.13,2791,358,0.13
06037127220,14000US06037127220,Census Tract 1272.20,"Census Tract 1272.20, Los Angeles County, California",06,037,127220,33,1697,278,0.16,2548,311,0.12
06037127300,14000US06037127300,Census Tract 1273,"Census Tract 1273, Los Angeles County, California",06,037,127300,38,1352,154,0.11,1981,168,0.08
06037127400,14000US06037127400,Census Tract 1274,"Census Tract 1274, Los Angeles County, California",06,037,127400,29,1862,104,0.06,3318,129,0.04
06037127520,14000US06037127520,Census Tract 1275.20,"Census Tract 1275.20, Los Angeles County, California",06,037,127520,32,1418,295,0.21,2093,300,0.14
06037127603,14000US06037127603,Census Tract 1276.03,"Census Tract 1276.03, Los Angeles County, California",06,037,127603,30,939,75,0.08,1308,120,0.09
06037127604,14000US06037127604,Census Tract 1276.04,"Census Tract 1276.04, Los Angeles County, California",06,037,127604,34,1168,216,0.18,1481,70,0.05
06037127605,14000US06037127605,Census Tract 1276.05,"Census Tract 1276.05, Los Angeles County, California",06,037,127605,37,1087,58,0.05,1805,157,0.09
06037127606,14000US06037127606,Census Tract 1276.06,"Census Tract 1276.06, Los Angeles County, California",06,037,127606,32,1136,96,0.08,1835,240,0.13
06037127711,14000US06037127711,Census Tract 1277.11,"Census Tract 1277.11, Los Angeles County, California",06,037,127711,29,1171,30,0.03,1939,204,0.11
06037127712,14000US06037127712,Census Tract 1277.12,"Census Tract 1277.12, Los Angeles County, California",06,037,127712,37,1548,158,0.1,1839,295,0.16
06037127803,14000US06037127803,Census Tract 1278.03,"Census Tract 1278.03, Los Angeles County, California",06,037,127803,32,1608,298,0.19,1973,124,0.06
06037127804,14000US06037127804,Census Tract 1278.04,"Census Tract 1278.04, Los Angeles County, California",06,037,127804,32,1607,148,0.09,2326,170,0.07
06037127805,14000US06037127805,Census Tract 1278.05,"Census Tract 1278.05, Los Angeles County, California",06,037,127805,36,1220,98,0.08,1832,61,0.03
06037127806,14000US06037127806,Census Tract 1278.06,"Census Tract 1278.06, Los Angeles County, California",06,037,127806,33,1216,184,0.15,1704,185,0.11
06037127910,14000US06037127910,Census Tract 1279.10,"Census Tract 1279.10, Los Angeles County, California",06,037,127910,34,1474,144,0.1,2518,384,0.15
06037127920,14000US06037127920,Census Tract 1279.20,"Census Tract 1279.20, Los Angeles County, California",06,037,127920,31,1340,44,0.03,2144,94,0.04
06037128101,14000US06037128101,Census Tract 1281.01,"Census Tract 1281.01, Los Angeles County, California",06,037,128101,39,1291,107,0.08,1979,179,0.09
06037128102,14000US06037128102,Census Tract 1281.02,"Census Tract 1281.02, Los Angeles County, California",06,037,128102,38,1494,327,0.22,2602,475,0.18
06037128210,14000US06037128210,Census Tract 1282.10,"Census Tract 1282.10, Los Angeles County, California",06,037,128210,33,1541,326,0.21,2300,372,0.16
06037128220,14000US06037128220,Census Tract 1282.20,"Census Tract 1282.20, Los Angeles County, California",06,037,128220,36,1199,90,0.08,1574,188,0.12
06037128302,14000US06037128302,Census Tract 1283.02,"Census Tract 1283.02, Los Angeles County, California",06,037,128302,34,1480,169,0.11,2422,292,0.12
06037128303,14000US06037128303,Census Tract 1283.03,"Census Tract 1283.03, Los Angeles County, California",06,037,128303,39,1118,177,0.16,1628,222,0.14
06037128400,14000US06037128400,Census Tract 1284,"Census Tract 1284, Los Angeles County, California",06,037,128400,33,1716,42,0.02,2470,86,0.03
06037128500,14000US06037128500,Census Tract 1285,"Census Tract 1285, Los Angeles County, California",06,037,128500,30,2043,238,0.12,2366,138,0.06
06037128601,14000US06037128601,Census Tract 1286.01,"Census Tract 1286.01, Los Angeles County, California",06,037,128601,32,1692,136,0.08,2307,210,0.09
06037128602,14000US06037128602,Census Tract 1286.02,"Census Tract 1286.02, Los Angeles County, California",06,037,128602,32,1403,107,0.08,2057,110,0.05
06037128702,14000US06037128702,Census Tract 1287.02,"Census Tract 1287.02, Los Angeles County, California",06,037,128702,30,2825,100,0.04,3537,154,0.04
06037128801,14000US06037128801,Census Tract 1288.01,"Census Tract 1288.01, Los Angeles County, California",06,037,128801,32,1855,71,0.04,1990,62,0.03
06037128802,14000US06037128802,Census Tract 1288.02,"Census Tract 1288.02, Los Angeles County, California",06,037,128802,34,2146,189,0.09,2877,64,0.02
06037128910,14000US06037128910,Census Tract 1289.10,"Census Tract 1289.10, Los Angeles County, California",06,037,128910,34,1925,86,0.04,2526,82,0.03
06037131010,14000US06037131010,Census Tract 1310.10,"Census Tract 1310.10, Los Angeles County, California",06,037,131010,30,1966,211,0.11,3624,288,0.08
06037131020,14000US06037131020,Census Tract 1310.20,"Census Tract 1310.20, Los Angeles County, California",06,037,131020,27,1610,103,0.06,3204,61,0.02
06037131100,14000US06037131100,Census Tract 1311,"Census Tract 1311, Los Angeles County, California",06,037,131100,37,1046,0,0,1709,30,0.02
06037131200,14000US06037131200,Census Tract 1312,"Census Tract 1312, Los Angeles County, California",06,037,131200,35,1150,130,0.11,1520,15,0.01
06037131300,14000US06037131300,Census Tract 1313,"Census Tract 1313, Los Angeles County, California",06,037,131300,37,1216,37,0.03,2500,77,0.03
06037131400,14000US06037131400,Census Tract 1314,"Census Tract 1314, Los Angeles County, California",06,037,131400,35,1931,135,0.07,3234,185,0.06
06037131600,14000US06037131600,Census Tract 1316,"Census Tract 1316, Los Angeles County, California",06,037,131600,33,1406,27,0.02,2445,28,0.01
06037131701,14000US06037131701,Census Tract 1317.01,"Census Tract 1317.01, Los Angeles County, California",06,037,131701,29,1811,136,0.08,2428,130,0.05
06037131702,14000US06037131702,Census Tract 1317.02,"Census Tract 1317.02, Los Angeles County, California",06,037,131702,36,1143,65,0.06,1732,49,0.03
06037131800,14000US06037131800,Census Tract 1318,"Census Tract 1318, Los Angeles County, California",06,037,131800,33,1659,153,0.09,2906,259,0.09
06037131900,14000US06037131900,Census Tract 1319,"Census Tract 1319, Los Angeles County, California",06,037,131900,30,1432,0,0,2407,43,0.02
06037132001,14000US06037132001,Census Tract 1320.01,"Census Tract 1320.01, Los Angeles County, California",06,037,132001,28,1154,46,0.04,1733,30,0.02
06037132002,14000US06037132002,Census Tract 1320.02,"Census Tract 1320.02, Los Angeles County, California",06,037,132002,32,1101,38,0.03,1771,7,0.00
06037132101,14000US06037132101,Census Tract 1321.01,"Census Tract 1321.01, Los Angeles County, California",06,037,132101,31,1579,97,0.06,2547,174,0.07
06037132102,14000US06037132102,Census Tract 1321.02,"Census Tract 1321.02, Los Angeles County, California",06,037,132102,33,2139,89,0.04,2849,151,0.05
06037132300,14000US06037132300,Census Tract 1323,"Census Tract 1323, Los Angeles County, California",06,037,132300,30,2476,220,0.09,3887,345,0.09
06037132501,14000US06037132501,Census Tract 1325.01,"Census Tract 1325.01, Los Angeles County, California",06,037,132501,28,1176,76,0.06,1926,68,0.04
06037132502,14000US06037132502,Census Tract 1325.02,"Census Tract 1325.02, Los Angeles County, California",06,037,132502,30,1317,131,0.1,1573,88,0.06
06037132700,14000US06037132700,Census Tract 1327,"Census Tract 1327, Los Angeles County, California",06,037,132700,32,1557,104,0.07,2488,288,0.12
06037132900,14000US06037132900,Census Tract 1329,"Census Tract 1329, Los Angeles County, California",06,037,132900,36,1299,84,0.06,1825,48,0.03
06037133000,14000US06037133000,Census Tract 1330,"Census Tract 1330, Los Angeles County, California",06,037,133000,34,1308,63,0.05,2152,66,0.03
06037133100,14000US06037133100,Census Tract 1331,"Census Tract 1331, Los Angeles County, California",06,037,133100,34,2017,341,0.17,2757,227,0.08
06037134001,14000US06037134001,Census Tract 1340.01,"Census Tract 1340.01, Los Angeles County, California",06,037,134001,26,971,35,0.04,2254,151,0.07
06037134002,14000US06037134002,Census Tract 1340.02,"Census Tract 1340.02, Los Angeles County, California",06,037,134002,32,1076,132,0.12,1943,29,0.01
06037134101,14000US06037134101,Census Tract 1341.01,"Census Tract 1341.01, Los Angeles County, California",06,037,134101,37,1451,63,0.04,2418,175,0.07
06037134103,14000US06037134103,Census Tract 1341.03,"Census Tract 1341.03, Los Angeles County, California",06,037,134103,30,1293,92,0.07,2231,119,0.05
06037134104,14000US06037134104,Census Tract 1341.04,"Census Tract 1341.04, Los Angeles County, California",06,037,134104,31,1441,97,0.07,2372,95,0.04
06037134201,14000US06037134201,Census Tract 1342.01,"Census Tract 1342.01, Los Angeles County, California",06,037,134201,35,1211,70,0.06,2318,167,0.07
06037134302,14000US06037134302,Census Tract 1343.02,"Census Tract 1343.02, Los Angeles County, California",06,037,134302,28,1252,67,0.05,1953,26,0.01
06037134303,14000US06037134303,Census Tract 1343.03,"Census Tract 1343.03, Los Angeles County, California",06,037,134303,31,1816,139,0.08,3028,73,0.02
06037134304,14000US06037134304,Census Tract 1343.04,"Census Tract 1343.04, Los Angeles County, California",06,037,134304,32,924,61,0.07,1411,55,0.04
06037134305,14000US06037134305,Census Tract 1343.05,"Census Tract 1343.05, Los Angeles County, California",06,037,134305,27,1120,185,0.17,2163,321,0.15
06037134306,14000US06037134306,Census Tract 1343.06,"Census Tract 1343.06, Los Angeles County, California",06,037,134306,31,1297,93,0.07,2094,79,0.04
06037134421,14000US06037134421,Census Tract 1344.21,"Census Tract 1344.21, Los Angeles County, California",06,037,134421,32,1356,10,0.01,1895,27,0.01
06037134422,14000US06037134422,Census Tract 1344.22,"Census Tract 1344.22, Los Angeles County, California",06,037,134422,28,1618,76,0.05,2438,76,0.03
06037134423,14000US06037134423,Census Tract 1344.23,"Census Tract 1344.23, Los Angeles County, California",06,037,134423,38,1290,156,0.12,1670,164,0.10
06037134424,14000US06037134424,Census Tract 1344.24,"Census Tract 1344.24, Los Angeles County, California",06,037,134424,32,946,6,0.01,1389,32,0.02
06037134520,14000US06037134520,Census Tract 1345.20,"Census Tract 1345.20, Los Angeles County, California",06,037,134520,28,1882,373,0.2,3095,394,0.13
06037134521,14000US06037134521,Census Tract 1345.21,"Census Tract 1345.21, Los Angeles County, California",06,037,134521,29,781,124,0.16,1747,202,0.12
06037134522,14000US06037134522,Census Tract 1345.22,"Census Tract 1345.22, Los Angeles County, California",06,037,134522,30,1369,156,0.11,2114,150,0.07
06037134710,14000US06037134710,Census Tract 1347.10,"Census Tract 1347.10, Los Angeles County, California",06,037,134710,31,1635,261,0.16,2754,384,0.14
06037134720,14000US06037134720,Census Tract 1347.20,"Census Tract 1347.20, Los Angeles County, California",06,037,134720,32,1615,121,0.07,2254,55,0.02
06037134800,14000US06037134800,Census Tract 1348,"Census Tract 1348, Los Angeles County, California",06,037,134800,34,1852,9,0,3358,138,0.04
06037134901,14000US06037134901,Census Tract 1349.01,"Census Tract 1349.01, Los Angeles County, California",06,037,134901,35,1134,78,0.07,1469,103,0.07
06037134903,14000US06037134903,Census Tract 1349.03,"Census Tract 1349.03, Los Angeles County, California",06,037,134903,32,2614,153,0.06,3628,273,0.08
06037134904,14000US06037134904,Census Tract 1349.04,"Census Tract 1349.04, Los Angeles County, California",06,037,134904,25,1407,124,0.09,2487,187,0.08
06037134905,14000US06037134905,Census Tract 1349.05,"Census Tract 1349.05, Los Angeles County, California",06,037,134905,31,2293,69,0.03,2904,75,0.03
06037135102,14000US06037135102,Census Tract 1351.02,"Census Tract 1351.02, Los Angeles County, California",06,037,135102,33,1215,24,0.02,1980,34,0.02
06037135111,14000US06037135111,Census Tract 1351.11,"Census Tract 1351.11, Los Angeles County, California",06,037,135111,28,1145,47,0.04,1708,36,0.02
06037135113,14000US06037135113,Census Tract 1351.13,"Census Tract 1351.13, Los Angeles County, California",06,037,135113,23,1392,109,0.08,1715,50,0.03
06037135114,14000US06037135114,Census Tract 1351.14,"Census Tract 1351.14, Los Angeles County, California",06,037,135114,26,2634,401,0.15,2497,146,0.06
